,author,published_at,updated_at,like_count,text
1489,Really babe?,2019-07-08T02:29:49Z,2019-07-08T02:29:49Z,0,Loooooooool
1490,MrSr3nity_97,2019-07-08T02:10:30Z,2019-07-08T02:10:56Z,0,"This is why I don&#39;t trust a lot of players on PC when it comes to FPS games. Call Of Duty on PC for example, a ton of cheaters hiding the slient aimbot, ETC. Their are a ton of really good players out there but the more questionable ones are the cheaters that kill you in awkward ways and situations. Usually really good players can tell when a cheater is hacking some aimbot."
1491,Juan Zavala,2019-07-08T01:15:15Z,2019-07-08T01:15:15Z,39,Somehow I read “foreskin” lmaoo
1492,michael roque,2019-07-07T23:36:02Z,2019-07-07T23:36:02Z,0,Weak mas Bobo kapa sad Bobo cheat pa ugok
1493,Andre Duran,2019-07-07T23:22:49Z,2019-07-07T23:22:49Z,0,I thought it said foreskin
1494,Alan 「VŦX」,2019-07-07T22:29:57Z,2019-07-07T22:29:57Z,1,He is not cheating<br>He is making his homework
1495,Manó,2019-07-07T21:29:34Z,2019-07-07T21:29:34Z,0,everybody knew that foreskin was cheating
1496,Brittlespy,2019-07-07T20:40:24Z,2019-07-07T20:40:24Z,5,Name the folder Loli hentai or hardcore shrek porn. They won’t open it
1497,David,2019-07-07T20:28:06Z,2019-07-07T20:28:06Z,0,All they did to recover the files was turning the computer off and back on.
1498,Inflammatory comments with notifs off,2019-07-07T20:24:33Z,2019-07-07T20:24:33Z,0,Indians ofc
1499,Ranith M R,2019-07-07T20:10:38Z,2019-07-07T20:10:44Z,4,YouTube recommendation squad
1500,Napaljeni Lavić,2019-07-07T20:10:33Z,2019-07-07T20:10:33Z,152,I like how his folder is called <b>Rarsex</b>
1501,Moro Oe,2019-07-07T19:51:04Z,2019-07-07T19:51:04Z,1,The outtro music is king 😅
1502,Phone Memes,2019-07-07T19:26:25Z,2019-07-07T19:26:25Z,0,"Video name ? <a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m30s"">0:30</a>"
1503,Robert Ogura,2019-07-07T17:46:48Z,2019-07-07T17:46:48Z,29,I used to play cs when it was brand new... <br>Just a mod for half life. <br><br>The good old days.
1504,Tony Montana,2019-07-07T17:07:33Z,2019-07-07T17:07:33Z,0,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=1m02s"">1:02</a> is best😂😂😂"
1505,driq,2019-07-07T16:12:50Z,2019-07-07T16:12:50Z,0,No Bobs No Vagine No Career
1506,Wittle Kitty,2019-07-07T14:52:59Z,2019-07-07T14:52:59Z,1,Funny how &quot;pro players&quot; end up getting caught cheating so often.
1507,Welty?,2019-07-07T14:35:59Z,2019-07-07T14:35:59Z,0,Indians tsk tsk
1508,Sulevan,2019-07-07T13:32:08Z,2019-07-07T13:32:08Z,0,Shame to india
1509,Robin,2019-07-07T13:14:12Z,2019-07-07T13:14:12Z,0,"Wtf, why even.. You are sponsored and stuff and you decide to cheat 😂"
1510,Grazzel Crala,2019-07-07T13:13:25Z,2019-07-07T13:13:25Z,0,Cheaters
1511,Björn Kallenbach,2019-07-07T12:39:33Z,2019-07-07T12:39:33Z,119,Word.exe: &quot; I&#39;m going to ruin this mans whole career !&quot;
1512,Monk,2019-07-07T12:17:34Z,2019-07-07T12:17:34Z,1,pls song name i need for my research
1513,抹茶が余っちゃった。,2019-07-07T09:48:41Z,2019-07-07T09:48:41Z,0,Buff lol
1514,Young Nave,2019-07-07T08:44:44Z,2019-07-07T08:44:44Z,0,Kontol
1515,arui,2019-07-07T06:47:04Z,2019-07-07T06:47:04Z,0,Wait I’m confused I’m guessing the word.exe is the hacks but how does that relate to the aimbot like how do those files work
1516,jhon bourne,2019-07-07T06:12:09Z,2019-07-07T06:12:09Z,0,Fun fact   noobs are better than forsaken
1517,candieflip,2019-07-07T05:37:24Z,2019-07-07T05:37:24Z,0,wat is this
1518,Astelina,2019-07-07T05:36:07Z,2019-07-07T05:36:07Z,0,Poor tgay
1519,Comrade Dyatlov,2019-07-07T05:34:02Z,2019-07-07T05:34:02Z,247,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m21s"">0:21</a> the eyes of a murderer"
1520,Braeden Hunter,2019-07-07T05:20:35Z,2019-07-07T05:20:35Z,0,His movement is worse than mine and I have less than 200 hours.
1521,SRMZXI NASA,2019-07-07T04:58:06Z,2019-07-07T04:58:06Z,3398,"Pentagon, hexagon,...Octogon...hiscareergon 😂😂🤦‍♂️🥶"
1522,Lin Payopelin,2019-07-07T03:55:01Z,2019-07-07T03:55:01Z,0,It was this moment no fucked up
1523,AllMightyChubby,2019-07-07T00:55:27Z,2019-07-07T00:55:27Z,1,I didn&#39;t know India had internet
1524,Comrade Dyatlov,2019-07-06T23:49:24Z,2019-07-06T23:49:24Z,1,Why did he forsaken himself?
1525,Adellia,2019-07-06T23:28:50Z,2019-07-06T23:28:50Z,0,XDDDD
1526,Jonathan Holdt,2019-07-06T21:46:46Z,2019-07-06T21:46:46Z,0,Movement worse than 5000 hour silver players with downs syndrome
1527,seba,2019-07-06T20:17:15Z,2019-07-06T20:17:15Z,0,the don&#39;t focus on the rank just focus on the round tip was actually not that bad
1528,Kastria JR,2019-07-06T19:54:45Z,2019-07-06T19:54:45Z,0,Bodooo di goblokin
1529,Candra Nalhako,2019-07-06T19:30:06Z,2019-07-06T19:30:06Z,0,India idiot country
1530,Xan Xan,2019-07-06T19:13:50Z,2019-07-06T19:13:50Z,0,Hahahahaha can’t stop watching it xD fucking his career gon 😂
1531,XRAY'S MUSIC & GAMING,2019-07-06T18:50:49Z,2019-07-06T18:50:49Z,0,the fact hacks will mainly exist on pc unlike playstation. at least they try to prevent this other than waste our money on virgins.
1532,D vlogs,2019-07-06T18:19:25Z,2019-07-06T18:19:25Z,2,Daynomo’s brother 🤣🤣🤣🤣🤣
1533,Hashim,2019-07-06T17:59:54Z,2019-07-06T17:59:54Z,0,Stupid hindi
1534,Mia Khalifa,2019-07-06T17:50:06Z,2019-07-06T17:50:06Z,0,omg forsaken from india.haha what a fucking joke
1535,hey,2019-07-06T17:15:49Z,2019-07-06T17:15:49Z,2,"It&#39;s so sad to see his teammates faces. Not sure if they knew he was cheating or not, but if they didn&#39;t, they must&#39;ve felt so betrayed."
1536,عابر سبيل ,2019-07-06T17:09:36Z,2019-07-06T17:09:36Z,0,His team will kill him
1537,Xi Yicheng,2019-07-06T16:34:52Z,2019-07-06T16:34:52Z,1,Look at him hahahaha silver rank movement
1538,saber,2019-07-06T16:20:16Z,2019-07-06T16:20:16Z,0,<b>*Dr*</b>
1539,Kish Gabriel Ganado,2019-07-06T14:09:36Z,2019-07-06T18:19:26Z,3,his name describes what&#39;s his situation right now😂
1540,Depraved Regime,2019-07-06T10:45:16Z,2019-07-06T10:48:05Z,1,The majority of these guys all cheat they have so many tweaks add-ons toggle aim botz.<br><br>Dirty time I used a bot in year 2000 unreal tournament game of the year edition mind you that was 20 years ago don&#39;t you think the programs and technology have gotten smarter to where people can&#39;t even pick up on them maybe it&#39;ll hit their target 71% of the time. think about it think outside the box especially if you&#39;re playing for money prestige in to be the best in the world. I&#39;m not saying every single pro uses them I&#39;m not even saying half the people use them but I&#39;m sure there&#39;s a lot of motherfukers that are slick and know how to run up concealed program without anybody else knowing.<br><br>Aka Diego😴😴😴😴😴<br><br>also think about how many of these motherfuckers call your phone every day trying to tell you that they have zero percent financing on your credit card all these motherfuking Indians Asians the Packers scammers they don&#39;t give a fuk about nobody 😯😝😛🤐😮😶🤨😥😌🙄😏🤤
1541,Soulfly Ac,2019-07-06T09:26:21Z,2019-07-06T09:26:21Z,0,the whole CS Pro Community is Hacking and is just a big imaginaire &quot;sport&quot;.
1542,sully suvann,2019-07-06T01:41:10Z,2019-07-06T01:41:10Z,0,Grab him by the neck
1543,Afiq Azland,2019-07-05T23:12:59Z,2019-07-05T23:12:59Z,0,ive met foresaken via matchmaking....he is still cheating to this day
1544,Ali nobunaga,2019-07-05T22:24:10Z,2019-07-05T22:24:10Z,0,an indian hacks and scams? this is totally new never saw it coming wow
1545,Egir Z,2019-07-05T21:25:19Z,2019-07-05T21:25:19Z,0,Lol
1546,ᏇɿՇƙȝԺ,2019-07-05T21:15:33Z,2019-07-05T21:15:33Z,2,I love hindu ppl they come up with all the hacks smart as mofos wonder how the f they break code even on Microsoft store games dayum
1547,AM808,2019-07-05T21:04:34Z,2019-07-05T21:04:34Z,1,Foresaken more like foreskin..
1548,The Unclave,2019-07-05T18:33:28Z,2019-07-05T18:33:28Z,331,I read it as Cs go foreskin and was like<br><b>hol up</b>
1549,Brian Pinto,2019-07-05T16:20:18Z,2019-07-05T16:20:18Z,0,Forsaken got forsaken
1550,SSP_Dreams,2019-07-05T09:18:32Z,2019-07-05T09:18:32Z,0,Bhai Mera ek chota sa yt channel hey plz support Karo na plz 🙏😭😭😭😭
1551,sum wun u kno,2019-07-05T07:30:09Z,2019-07-05T07:30:09Z,0,"Guy next to him : For fuck sake what have you done? I know we should&#39;ve took Jordy instead of you,Gufta Niputesh Bhahaarla Jamirn Albaan Bum Shak Binstu Madher Fachker Noub Gei Ase Beech Haker"
1552,OGnella,2019-07-05T06:48:48Z,2019-07-05T06:48:48Z,0,Indians and their scams bro
1553,Skipper,2019-07-05T05:57:42Z,2019-07-05T05:57:42Z,0,bitch lasagna
1554,RW5,2019-07-05T05:10:45Z,2020-03-04T02:40:56Z,5835,Its a good thing they hire refs who know what to look for in their files <br><br>Edit: Thanks for all the likes guys 👍
1555,Velasper,2019-07-05T04:25:58Z,2019-07-05T04:25:58Z,0,Huehuehue
1556,Blue,2019-07-05T01:00:47Z,2019-07-05T01:00:47Z,0,Damn it Clara
1557,Malik Hunt,2019-07-05T00:02:25Z,2019-07-05T00:02:25Z,0,I&#39;m with customer service
1558,Rojy,2019-07-04T19:49:17Z,2019-07-04T19:49:17Z,0,"Still geting happiness, hackers consider themself gamer..my ass"
1559,Jack Weiss127,2019-07-04T17:13:14Z,2019-07-04T17:13:14Z,0,"Omg 😮<br><br><a href=""https://youtu.be/5dWiD_oHEjc"">https://youtu.be/5dWiD_oHEjc</a>"
1560,Nova,2019-07-04T15:14:03Z,2019-07-04T15:14:03Z,0,Its not a hack...you guys misunderstood it...its indian gaming!
1561,Swing First,2019-07-04T14:25:06Z,2019-07-04T14:25:06Z,0,1st he shits on the street then he hacks.
1562,Clapz,2019-07-04T12:05:34Z,2019-07-04T12:05:34Z,6,He protecc<br>He attacc<br>But most importantly<br><br>He got vacc
1563,sinnn 's,2019-07-04T11:22:03Z,2019-07-04T11:22:15Z,145,<b>OmG fOrsAken OptiC iNdiA LeGEnD</b>
1564,Lando,2019-07-04T11:12:02Z,2019-07-04T11:12:02Z,3,Pentagon<br>Octagon<br>Heptagon<br>Hiscareergon
1565,Lando,2019-07-04T11:11:02Z,2019-07-04T11:11:02Z,7760,Aimbot uses shroud<br>Forsaken uses aimbot
1566,Szabolcs Péter,2019-07-04T10:33:10Z,2019-07-04T10:33:10Z,0,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=1m06s"">1:06</a> im fucking crying on that bro😂😂😂😂😂"
1567,Azizi Zizi,2019-07-04T09:40:48Z,2019-07-04T09:40:48Z,0,Forsakenoob
1568,Shhh ._,2019-07-04T08:06:50Z,2019-07-04T08:06:50Z,64,Shroud would&#39;ve wrecked him with p9 ..
1569,alex vardakhs,2019-07-03T23:45:19Z,2019-07-03T23:45:19Z,652,It&#39;s been 8 months already?
1570,guu,2019-07-03T21:33:04Z,2019-07-03T21:33:04Z,0,yay t series losssessss
1571,AdhyHahoo 94,2019-07-03T18:17:09Z,2019-07-03T18:17:09Z,0,All players india hacker
1572,GooD4nothinG,2019-07-03T13:11:09Z,2019-07-03T13:11:09Z,2,Forsaken Indo pride !!!
1573,Shanne Encinas,2019-07-03T12:56:51Z,2019-07-03T12:56:51Z,0,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m21s"">0:21</a> ohh sh*t, HACKSS again!!"
1574,StahliBoi,2019-07-02T15:29:25Z,2019-07-02T15:29:25Z,0,Foreskin.... amaright
1575,Yusif Rady,2019-07-02T13:22:51Z,2019-07-02T13:22:51Z,0,Every pro Team has at least one cheater in the team and they know about it... The pro scene is pretty much a joke nowadays
1576,agha,2019-07-02T10:22:51Z,2019-07-02T10:22:51Z,0,U indiA u loose 🤣🤣🤣🤣🤣
1577,Vinx,2019-07-02T03:03:57Z,2019-07-02T03:03:57Z,0,God fucking damnit Clara
1578,Sabili Ainul Kafuur,2019-07-01T00:57:49Z,2019-07-01T00:57:49Z,0,wut kind of person tht use hack in the middle of tournaments???<br>thts dumb
1579,Husni F1069,2019-06-30T13:03:46Z,2019-06-30T13:03:46Z,0,India so fcking noob..
1580,Thomas B,2019-06-30T12:54:40Z,2019-06-30T12:54:40Z,0,"Never thought Microsoft is involved in this shit, damn"
1581,Anthony,2019-06-30T02:34:35Z,2019-06-30T02:34:35Z,0,Stereotypes
1582,amaR,2019-06-29T17:50:23Z,2019-06-29T17:50:23Z,0,clasic india on game
1583,Don Gaas,2019-06-29T14:08:37Z,2019-06-29T14:08:37Z,0,outro song?
1584,Joshua Lapuz,2019-06-28T01:33:21Z,2019-06-28T01:33:21Z,0,Forsaken 2 weeks later...<br><br><br><br><br><br><br><br><br><b>hEllO gUys weCome tO my cHannel anD toDay i wilL tEach yoU hoW to deLeTe sYstem 32</b>
1585,Smohk Th4t,2019-06-27T23:26:41Z,2019-06-27T23:26:41Z,0,Tom Brady is his hero!
1586,GZA,2019-06-26T15:04:48Z,2019-06-26T15:04:48Z,0,I don&#39;t understand why anyone would choose to risk their entire career and get publicly shamed just to bring cheats to a tournament. Just practise and play legitimately.
1587,Nora Eban,2019-06-26T13:47:11Z,2019-06-26T13:47:11Z,0,He thinks the staff&#39;s in the tournament are stupid thats why he cheat.
1588,Faris Ponighzwa,2019-06-25T15:00:24Z,2019-06-25T15:00:42Z,0,"Song name at <a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=00m49s"">00:49</a> ?"
1589,MemeCollage,2019-06-25T08:02:23Z,2019-06-25T08:02:23Z,0,RIP career
1590,Bobby 2,2019-06-24T23:41:00Z,2019-06-24T23:41:00Z,0,Fuck India
1591,NotKaren,2019-06-24T09:33:08Z,2019-06-24T09:33:08Z,2,Send Aimbob and wallgana 😂
1592,134513 1435,2019-06-24T08:15:12Z,2019-06-24T08:15:12Z,0,"first microsoft tech support and now csgo, what else are they taking over next?"
1593,Dorei Corpze,2019-06-23T05:35:38Z,2019-06-23T05:35:38Z,16830,<b>Tries to delete Hacks Infront of Admin</b><br><br><del>Sneak 100</del>
1594,Lhoodie L,2019-06-22T06:37:28Z,2019-06-22T06:37:28Z,0,Tries to delete the file in front of the admin<br>Man he got the balls
1595,Ata,2019-06-20T18:11:54Z,2019-06-20T18:11:54Z,13,India be like: WE BECUM <b>SUPAPOWAR</b> BY 2020!
1596,Ata,2019-06-20T18:10:02Z,2019-06-20T18:10:02Z,0,In Pakistan they probably celebrated the day he got exposed.
1597,the sad joker,2019-06-19T23:56:29Z,2019-06-19T23:56:29Z,0,Lmfao
1598,Daniel Herrera,2019-06-19T04:28:42Z,2019-06-19T04:28:42Z,0,Maybe he was just having a GREAT time while playing CSGO and didn’t want tot stop the fun?
1599,wryyyy,2019-06-19T01:17:06Z,2019-06-19T01:17:06Z,1811,Someguy : how to be global elite<br>Forsaken : just focus on the match and the round<br>Someguy : and the cheat too ?<br>Forsaken: ...
1600,Ricky Mochi,2019-06-18T07:39:25Z,2019-06-18T07:39:25Z,0,The legend
1601,Great Mammon,2019-06-17T10:47:02Z,2019-06-17T10:47:02Z,0,does his team knows that he uses hacks?
1602,Younes Kasdi,2019-06-16T22:34:58Z,2019-06-16T22:34:58Z,0,He sucks at the game wasn&#39;t it already too obvious for people he play like the average mg scrub in EU MM
1603,Luqman H,2019-06-15T01:12:21Z,2019-06-15T01:12:21Z,0,Second pro player indian caught cheating
1604,- M4gnix -,2019-06-14T16:57:48Z,2019-06-14T16:57:48Z,2,Indian song name?
1605,fahri zal,2019-06-14T15:39:19Z,2019-06-14T15:39:19Z,0,"T-series, subscribe to pewdiepie"
1606,James Ab,2019-06-12T20:02:49Z,2019-06-12T20:02:49Z,0,don&#39;t understand a single word of their fake english.
1607,Rayie rahman Hakim,2019-06-12T15:52:43Z,2019-06-12T15:52:43Z,0,Bruh t series people
1608,arif rahman46,2019-06-12T13:45:22Z,2019-06-12T13:45:22Z,0,U know indian so nob
1609,ayi yuan,2019-06-12T09:54:29Z,2019-06-12T09:54:29Z,0,Noob.exe idiot u habe best skill but why using hack lols.😂
1610,rachana jain,2019-06-11T17:42:49Z,2019-06-11T17:42:49Z,0,"Indian guy hack. Yo wtf. People start making jokes, other proffesional players hack. No its ok"
1611,Dương Anh Quân,2019-06-10T14:34:26Z,2019-06-10T14:34:26Z,0,&quot;Foreskin&quot;<br><br><br><br><br><br>Yeah. Foreskin
1612,Виктор Верхейден,2019-06-10T12:12:51Z,2019-06-10T12:12:51Z,0,Это цика блядь натюрморт ....?
1613,Shady Rabbit,2019-06-09T15:30:39Z,2019-06-09T15:30:39Z,3,its amazing none of these guys ask for bobs or vegene
1614,Syazarul Idzwan,2019-06-08T14:48:30Z,2019-06-08T14:48:30Z,0,got into indian server few days ago and it was fucking hilarious. literally hacker on both sides. on pistol round our enemy cheating blatantly and trying to deny everything then my team8 starts to toggle and then my enemy start to play without even trying to hide it <b>smh</b>
1615,Valsetto,2019-06-08T09:05:43Z,2019-06-08T09:05:43Z,10,Same in pubg.  So many hacker of India player
1616,Victor Manampiring,2019-06-08T09:05:11Z,2019-06-08T09:05:11Z,52,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m31s"">0:31</a> poor guy was only trying to eat his food"
1617,Bruh Ray,2019-06-08T08:12:50Z,2019-06-08T08:12:50Z,0,An Indian caught cheating...<br>Pakistani: our time has come
1618,Dante,2019-06-07T22:15:39Z,2019-06-07T22:15:39Z,1,Forsaken doesn&#39;t know how to play csgo and uses word.exe but got caught and he&#39;s disqualified lol
1619,Mohammed Afnan,2019-06-07T19:20:21Z,2019-06-07T19:20:21Z,0,Fking I hate to say ..I wanted to see India winning and this asshole just brought shame.
1620,Soumyajit Banik,2019-06-07T17:34:36Z,2019-06-07T17:34:36Z,0,All these racist fucks who are leaving racist remarks on India and Indians. You can simply go and shoot up the school white skinned fucks !!!!!
1621,BusterGamingYT,2019-06-07T01:19:02Z,2019-06-07T01:19:02Z,0,Just focus on the hacks not the round
1622,Abelha,2019-06-06T11:38:56Z,2019-06-06T11:38:56Z,0,word.exe
1623,hendra piter,2019-06-06T06:26:20Z,2019-06-06T06:26:20Z,0,Dead indian gaming
1624,All Might,2019-06-05T08:23:54Z,2019-06-05T08:23:54Z,0,"I can make custom cheat, it can bypass any anti cheat guard and if you press alt + W, it will permanently delete the files.<br><br>I also can modify some gaming mouses to have cheat inside them, just need to plug the mouse and press certain button to activate the cheats"
1625,Young money 4 life,2019-06-04T17:25:19Z,2019-06-04T17:25:19Z,0,Joote maaro paen ke lode ko!!
1626,Don G,2019-06-04T13:02:54Z,2019-06-04T13:02:54Z,0,this foreskin guy isnt even that good. and the guy on his right gives him the look of &quot;im gonna kill you in your sleep when we get back to the hotel tonight&quot;
1627,Daniel Choi,2019-06-04T03:45:45Z,2019-06-04T03:45:45Z,0,india superpower 2090 designated shitting streets
1628,Husky,2019-06-04T01:19:33Z,2019-06-04T01:19:33Z,0,dat silver crosshair placement though
1629,Faishal NA,2019-06-03T23:33:07Z,2019-06-03T23:33:07Z,1,Why Everyone player India noob?
1630,George,2019-06-03T21:39:33Z,2019-06-03T21:39:33Z,0,"hahahaha omgggg ,,,,,those FKINGS HACKERRRRS HHHHH....LOL .. FUCK MAAAN !! what is that ??.... are you serious dude ?? how dump are you .. R.I.P <br>ez bizi 😁🤙"
1631,GULAG Express,2019-06-03T11:16:17Z,2019-06-03T11:16:17Z,0,Indian street food
1632,MrBoBoTom,2019-06-03T08:06:47Z,2019-06-03T08:06:47Z,0,Every CS player cheats. It&#39;s a shit game full of cunts.
1633,Plamzaic,2019-06-02T18:29:23Z,2019-06-02T18:29:23Z,0,Never trust Indians....
1634,Qarira Nuary Official,2019-06-02T14:02:44Z,2019-06-02T14:02:44Z,1,FORSAKEN N00B13
1635,L L,2019-06-02T05:44:40Z,2019-06-02T05:44:40Z,0,esports india<br>this man endya
1636,Top Song,2019-06-01T17:44:25Z,2019-06-01T17:44:54Z,0,you just add the file hack clickbait
1637,Muhammad Ahmad,2019-06-01T10:54:07Z,2019-06-01T10:54:07Z,0,Indians Har Jaga apni Bisti karata hay.
1638,Lintàng,2019-06-01T08:45:51Z,2019-06-01T08:45:51Z,1,goblok ngapin ikut turnamen<br>astaga
1639,Umar Syed,2019-06-01T06:36:41Z,2019-06-01T06:36:41Z,0,Now I clearly understand shroud. . he doesn&#39;t need hacks he better then hackers in aiming.
1640,Raj,2019-05-31T02:31:53Z,2019-05-31T02:31:53Z,0,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=2m00s"">2:00</a>"
1641,salsabila miska,2019-05-30T15:08:55Z,2019-05-30T15:08:55Z,0,When you see the comment section and you<br>&quot;A shit i hope i write that&quot;
1642,Azan Noer R.,2019-05-30T12:00:36Z,2019-05-30T12:00:36Z,1,"India, the most cheater in the world"
1643,Ting,2019-05-30T11:43:29Z,2019-05-30T11:43:29Z,0,what kind of cheat he using?anyone explain?
1644,Cole Te Siong,2019-05-30T06:04:31Z,2019-05-30T06:04:31Z,0,Ends his career..... Joined Tseries
1645,Kreizlër X,2019-05-30T02:42:22Z,2019-05-30T02:42:22Z,368,Wow the folder was so hidden that I remember myself hiding my 90gb homework in the same way.
1646,Andr Studio,2019-05-29T22:26:01Z,2019-05-29T22:26:01Z,0,Indians...i hate indians 😡
1647,Ahmed_Malrogi,2019-05-29T19:56:20Z,2019-05-29T19:56:20Z,0,India Ka Nam Badnam Kar Raha Hai Tu😡
1648,Phillip esmama,2019-05-29T11:03:27Z,2019-05-29T11:03:27Z,0,I thought china was a cheater i was wrong
1649,Jhosoa Reyna,2019-05-29T09:28:35Z,2019-05-29T09:28:35Z,0,Some of Indians produce hacks on Some Games
1650,Axcel Jay Sanico,2019-05-29T04:38:06Z,2019-05-29T04:38:06Z,0,Game name?
1651,Shawn Marco,2019-05-29T03:24:11Z,2019-05-29T03:24:11Z,1,Bet the team killed that guy
1652,πrabhav bhai,2019-05-28T20:59:01Z,2019-05-28T20:59:01Z,0,I atill don&#39;t get how he&#39;s cheating
1653,Franc,2019-05-28T15:36:32Z,2019-05-28T15:36:32Z,0,Cheater piece of shit
1654,KAMIKAZE GAMING,2019-05-28T13:45:56Z,2019-05-28T13:45:56Z,0,I hate their accent..
1655,skeszy,2019-05-28T07:39:38Z,2019-05-28T07:39:38Z,0,Queenzflip clip
1656,Carl Modena ン,2019-05-28T03:20:33Z,2019-05-28T03:20:33Z,0,Nowadays t series use sub bot
1657,abbas haider,2019-05-28T00:25:40Z,2019-05-28T00:25:40Z,0,Doob marna cahye saley ko
1658,Epicgames,2019-05-27T16:55:01Z,2019-05-27T16:55:01Z,0,"Song @ <a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m30s"">0:30</a>"
1659,Anka Ludah Gaming,2019-05-27T13:56:54Z,2019-05-27T13:56:54Z,0,Indian fck nob
1660,KIKESTER,2019-05-27T11:59:30Z,2019-05-27T11:59:30Z,0,Now his last choice is to be in an Indian scammer telemarketer
1661,Not Bot,2019-05-27T07:53:07Z,2019-05-27T07:53:07Z,0,T-Series confirmed
1662,sobhan,2019-05-27T07:38:55Z,2019-05-27T07:38:55Z,0,Csgo no cheater!<br>It&#39;s sleep
1663,Toffee Cunanan,2019-05-27T05:07:26Z,2019-05-27T05:07:26Z,5,he clearly hacked his gaming chair to have comfort and skill multiplier 9000+
1664,Bruh -_-,2019-05-27T04:22:41Z,2019-05-27T04:22:41Z,0,Hmm that&#39;s why Indian&#39;s doesn&#39;t get the chance .... If we get this happens
1665,Anmol Sharma,2019-05-27T03:32:35Z,2019-05-27T03:32:35Z,2,Pro player like.      Hacker comment
1666,Mudalad12,2019-05-26T23:07:18Z,2019-05-26T23:07:18Z,0,Always the Indians isnt it........
1667,GermanSniper,2019-05-26T21:55:47Z,2019-05-26T21:55:53Z,0,should&#39;ve had a hotkey for deleting the entire thing
1668,a,2019-05-26T19:28:05Z,2019-05-26T19:28:05Z,0,That awkward moment when they see the cheats....
1669,Rambo,2019-05-26T18:50:51Z,2019-05-26T18:50:51Z,0,India sucks and are full of cheaters..🤣🤣🤣
1670,John Loren Pelayo,2019-05-26T17:41:39Z,2019-05-26T17:41:39Z,1,<b>hIsCaReErGoN</b>
1671,あきるネコ Akiru,2019-05-26T17:04:24Z,2019-05-26T17:04:24Z,0,Shroud is better lol
1672,ss,2019-05-26T16:58:52Z,2019-05-26T16:58:52Z,0,"Сливаю приватный чит CS:GO, пиздец как валит, уже месяц нет бана и не будет <a href=""https://drive.google.com/file/d/1PYl74aiaZZH7yAUSENAKFKLmAJMcztjD/view?usp=drivesdk"">https://drive.google.com/file/d/1PYl74aiaZZH7yAUSENAKFKLmAJMcztjD/view?usp=drivesdk</a>"
1673,Reynhere Velasquez,2019-05-26T14:52:23Z,2019-05-26T14:52:23Z,0,Lmao
1674,darkhoodedguy 14,2019-05-26T12:48:26Z,2019-05-26T12:48:26Z,0,Foreskin: <b>cha cha real smooth</b>
1675,Ayush Chaudhary,2019-05-26T10:52:45Z,2019-05-26T10:52:45Z,0,What did he did i can&#39;t understand
1676,Nigel Menezes,2019-05-26T07:24:48Z,2019-05-26T07:24:48Z,0,Kumawat and Clara are to marry each other
1677,TURBO GAMING,2019-05-26T02:53:54Z,2019-05-26T02:53:54Z,0,And who the fuck is forsaken
1678,kennzo homme,2019-05-26T00:51:53Z,2019-05-26T00:51:53Z,0,How did he get caught
1679,WILD  MOVIES,2019-05-25T19:16:45Z,2019-05-25T19:16:45Z,0,"<a href=""http://www.youtube.com/results?search_query=%23Pubghacker"">#Pubghacker</a>"
1680,Your Friendly Neighborhood,2019-05-25T17:35:11Z,2019-05-25T17:35:11Z,0,fckong noob. smash his face on the monitor.
1681,Deohantu,2019-05-25T15:54:58Z,2019-05-25T15:54:58Z,0,Noobs use Hack pro is normal!
1682,Woof,2019-05-25T07:06:10Z,2019-05-25T07:06:10Z,3,The guy next to him is like<br><br>&quot;Wot&quot;
1683,Z0mbify,2019-05-25T03:18:54Z,2019-05-25T03:18:54Z,4,Gg&#39;s to that guy <br><br><br><br><br><br><br>OMEGALUL.
1684,KudosK,2019-05-25T02:16:13Z,2019-05-25T02:16:20Z,0,6.5k people who disliked still believes he didn’t cheat
1685,Pringles Chapman,2019-05-24T15:05:20Z,2019-05-24T15:05:20Z,0,Thats indian&#39;s culture= cheating
1686,ToddVanObben,2019-05-24T13:12:33Z,2019-05-24T13:12:33Z,0,"can someone explain this for an old man, pls? I don&#39;t understand what&#39;s going on in the video"
1687,Fact Boy,2019-05-24T08:45:56Z,2019-05-24T08:45:56Z,0,Thats why the only indian gamer i love is cyanide from sovietwomble cause his the only one who can make you entertain lol.
1688,Lindot with akei,2019-05-24T07:41:04Z,2019-05-24T07:41:04Z,0,Fucking hell this guy can&#39;t fucking put the cheats on system32 and name it taskmgr.exe
1689,Malhar Patel,2019-05-24T04:37:05Z,2019-05-24T04:37:05Z,0,You are playing with hackers bitch and u say u don&#39;t support hacking ! 😂 I don&#39;t want any explanation but xyber and all that your shit team are all hackers asshole !
